k,retriever,db_id,question,ground_truth,generated_sql,exact_match,syntax_valid,exec_status,exec_match,latency,input_tokens,output_tokens,tokens
5,RANDOM,cordis_temporary,Count the number of erc panels that are part of Life Sciences,SELECT count(t1.description) from erc_panels as t1 join erc_research_domains as t2 on t2.code = t1.part_of WHERE t2.code = 'LS',SELECT count(*) FROM erc_panels JOIN erc_research_domains ON erc_panels.part_of = erc_research_domains.code WHERE erc_research_domains.description LIKE '%Life%';,False,True,Match,True,22.02854895591736,1823.0,200.0,2023
5,RANDOM,cordis_temporary,How many erc panels are dedicated to Life Sciences,SELECT count(t1.description) from erc_panels as t1 join erc_research_domains as t2 on t2.code = t1.part_of WHERE t2.description = 'Life Sciences',SELECT count(*) FROM erc_panels WHERE erc_panels.description = 'Life Sciences';,False,True,Value Mismatch,False,22.037182092666622,1845.0,200.0,2045
5,RANDOM,cordis_temporary,What are all of the ways that projects members can participate in projects?,SELECT pmr.description from project_member_roles as pmr,SELECT project_member_roles.description FROM project_member_roles JOIN project_members ON project_member_roles.code = project_members.member_role;,False,True,Shape Mismatch,False,22.4716055393219,1866.0,200.0,2066
5,RANDOM,cordis_temporary,List all of the possible roles that project members can have in projects,SELECT pmr.description from project_member_roles as pmr,SELECT project_member_roles.description FROM project_member_roles;,False,True,Match,True,21.600996255874637,1780.0,200.0,1980
5,RANDOM,cordis_temporary,Show the titles of all of the projects that share the subject area code 'CCC,SELECT t3.title from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id WHERE t1.title = 'Climate change and Carbon cycle research',SELECT projects.title FROM projects JOIN project_subject_areas ON projects.unics_id = project_subject_areas.project WHERE project_subject_areas.code = 'CCC';,False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column project_subject_areas.code does not exist,False,22.046412229537964,1819.0,200.0,2019
5,RANDOM,cordis_temporary,Get panel descriptions from research domain Life Sciences,select p.description from erc_panels as p join erc_research_domains as erd on p.part_of = erd.code where erd.description = 'Life Sciences',SELECT erc_research_domains.description FROM erc_research_domains JOIN erc_panels ON erc_research_domains.code = erc_panels.part_of WHERE erc_research_domains.code = 'Life Sciences';,False,True,Shape Mismatch,False,21.89311480522156,1800.0,200.0,2000
5,RANDOM,cordis_temporary,Show titles of programmes which have program with code FP7 as parent program,select title from programmes where parent = 'FP7',SELECT programmes.title FROM programmes JOIN project_programmes ON programmes.code = project_programmes.programme WHERE project_programmes.programme = 'FP7';,False,True,Shape Mismatch,False,22.677907705307007,1898.0,200.0,2098
5,RANDOM,cordis_temporary,Show titles of programmes which have FP7 as parent program,select title from programmes where parent = 'FP7',SELECT programmes.title FROM programmes WHERE programmes.parent = (SELECT programmes.code FROM programmes WHERE programmes.title = 'FP7');,False,True,Shape Mismatch,False,21.91335511207581,1815.0,200.0,2015
5,RANDOM,cordis_temporary,Find member name and role code of project members in project GTBB,"select pm.member_name, pr.code from project_members as pm join projects as p on pm.project = p.unics_id join project_member_roles as pr on pm.member_role = pr.code where p.acronym = 'GTBB'","SELECT people.full_name, project_member_roles.code FROM project_member_roles JOIN project_members ON project_member_roles.code = project_members.member_role JOIN projects ON project_members.project = projects.unics_id JOIN people ON project_members.member_role = people.unics_id WHERE projects.acronym = 'GTBB';",False,True,SQL Error: (psycopg2.errors.UndefinedFunction) operator does not exist: text = integer,False,22.21933150291443,1825.0,200.0,2025
5,RANDOM,cordis_temporary,Find member name and role code of project members in project with acronym GTBB,"select pm.member_name, pr.code from project_members as pm join projects as p on pm.project = p.unics_id join project_member_roles as pr on pm.member_role = pr.code where p.acronym = 'GTBB'","SELECT people.full_name, project_member_roles.code FROM project_members JOIN people ON project_members.unics_id = people.unics_id JOIN project_member_roles ON project_members.member_role = project_member_roles.code WHERE project_members.project = (SELECT unics_id FROM projects WHERE projects.acronym = 'GTBB');",False,True,Shape Mismatch,False,21.59992527961731,1771.0,200.0,1971
5,RANDOM,cordis_temporary,Show me the full title of the program which is called 'Transport' in short.,select title from programmes where short_name = 'Transport',SELECT programmes.title FROM programmes WHERE programmes.short_name = 'Transport';,False,True,Match,True,22.106825590133667,1838.0,200.0,2038
5,RANDOM,cordis_temporary,Find the code of the funding scheme for Framework Partnership Agreement,select code from funding_schemes where title = 'Framework Partnership Agreement',SELECT funding_schemes.code FROM funding_schemes WHERE funding_schemes.title = 'Framework Partnership Agreement';,False,True,Match,True,21.826964378356934,1777.0,200.0,1977
5,RANDOM,cordis_temporary,What is the country code 2 and country code 3 for Andorra?,"select country_code2, country_code3 from countries where country_name = 'Andorra'","SELECT countries.country_code2, countries.country_code3 FROM countries WHERE countries.country_name = 'Andorra';",False,True,Match,True,21.46901822090149,1774.0,200.0,1974
5,RANDOM,cordis_temporary,Show the amount of funding and corresponding list of industrial partners that have worked on projects in order from the most funding to the least funding,"SELECT t1.member_name, p.ec_max_contribution FROM project_members as t1 join activity_types as t2 on t1.activity_type = t2.code join projects as p on t1.project = p.unics_id WHERE t2.code = 'PRC' ORDER BY ec_max_contribution DESC","SELECT projects.total_cost, ARRAY_AGG(institutions.wikidata_url) AS industrial_partners
FROM projects
JOIN project_members ON projects.unics_id = project_members.project
JOIN institutions ON project_members.institution_id = institutions.unics_id
GROUP BY projects.total_cost
ORDER BY projects.total_cost DESC;",False,True,Shape Mismatch,False,22.72898888587952,1904.0,200.0,2104
5,RANDOM,cordis_temporary,Show the title and the start year of the most recent projects,"SELECT p.title, p.start_year from projects as p order by start_year DESC","SELECT projects.title, projects.start_year FROM projects ORDER BY projects.start_date DESC LIMIT 1;",False,True,Shape Mismatch,False,22.314258575439453,1844.0,200.0,2044
5,RANDOM,cordis_temporary,Which projects have started most recently?,"SELECT p.title, p.start_year from projects as p order by start_year DESC","SELECT projects.unics_id, projects.title, projects.start_date FROM projects ORDER BY projects.start_date DESC LIMIT 1;",False,True,Shape Mismatch,False,22.115200519561768,1830.0,200.0,2030
5,RANDOM,cordis_temporary,Show title and the starting year of the least recent projects,"SELECT p.title, p.start_year from projects as p order by start_year ASC","SELECT projects.title, projects.start_year FROM projects ORDER BY projects.start_year DESC LIMIT 1;",False,True,Shape Mismatch,False,21.98430871963501,1828.0,200.0,2028
5,RANDOM,cordis_temporary,Which projects have started the least recently?,"SELECT p.title, p.start_year from projects as p order by start_year ASC",### Example;,False,True,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""###""",False,21.866912841796875,1784.0,200.0,1984
5,RANDOM,cordis_temporary,What is the starting date of the first recorded project,SELECT p.start_date from projects as p order by start_date ASC,SELECT MIN(projects.start_date) FROM projects;,False,True,Shape Mismatch,False,22.12382936477661,1848.0,200.0,2048
5,RANDOM,cordis_temporary,On which date did the first project start?,SELECT p.start_date from projects as p order by start_date ASC,SELECT MIN(projects.start_date) FROM projects;,False,True,Shape Mismatch,False,21.514682054519653,1759.0,200.0,1959
5,RANDOM,cordis_temporary,Show the titles of all of the projects in the subject area of Climate change and Carbon cycle research,SELECT t3.title from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id WHERE t1.title = 'Climate change and Carbon cycle research',SELECT projects.title FROM projects JOIN project_subject_areas ON projects.unics_id = project_subject_areas.project WHERE project_subject_areas.subject_area = 'Climate change and Carbon cycle research';,False,True,Shape Mismatch,False,22.312546253204346,1847.0,200.0,2047
0,qts,cordis_temporary,Find the total cost of the project Theseus,SELECT T1.total_cost FROM projects AS T1 WHERE T1.title = 'Theseus',SELECT SUM(total_cost) FROM projects WHERE acronym = 'Theseus';,False,True,Match,True,19.02612543106079,1488.0,200.0,1688
0,qts,cordis_temporary,Show total cost of project with title Theseus,SELECT T1.total_cost FROM projects AS T1 WHERE T1.title = 'Theseus',SELECT SUM(total_cost) FROM projects WHERE title = 'Theseus';,False,True,Match,True,18.884592294692997,1488.0,200.0,1688
0,qts,cordis_temporary,Show me the acronyms of projects that started in 2018,SELECT acronym FROM projects WHERE start_year = 2018,SELECT acronym FROM projects WHERE start_year = 2018;,True,True,Match,True,19.084568738937374,1496.0,200.0,1696
0,qts,cordis_temporary,Get acronyms of projects beginning in 2018,SELECT acronym FROM projects WHERE start_year = 2018,SELECT acronym FROM projects WHERE start_year = 2018;,True,True,Match,True,22.17380261421204,1493.0,200.0,1693
0,qts,cordis_temporary,Show me the titles of projects that started before 2016,SELECT title FROM projects WHERE start_year < 2016,SELECT title FROM projects WHERE start_year < 2016;,True,True,Match,True,19.651127576828003,1493.0,200.0,1693
0,qts,cordis_temporary,Find titles of projects which started earlier than 2016,SELECT title FROM projects WHERE start_year < 2016,SELECT title FROM projects WHERE start_year < 2016;,True,True,Match,True,19.55681347846985,1492.0,200.0,1692
0,qts,cordis_temporary,Find institutions from the region of Nordjylland,SELECT T1.institutions_name FROM institutions AS T1 JOIN eu_territorial_units AS T2 ON T1.geocode_regions_3 = T2.geocode_regions WHERE T2.description = 'Nordjylland',SELECT * FROM institutions WHERE geocode_regions_3 = 'DK-DK-00010';,False,True,Shape Mismatch,False,19.43056082725525,1489.0,200.0,1689
0,qts,cordis_temporary,Show the name of institutions based in Nordjylland,SELECT T1.institutions_name FROM institutions AS T1 JOIN eu_territorial_units AS T2 ON T1.geocode_regions_3 = T2.geocode_regions WHERE T2.description = 'Nordjylland',SELECT institutions.institutions_name FROM institutions WHERE geocode_regions_3 = 'DK-DKN';,False,True,Shape Mismatch,False,19.676496505737305,1490.0,200.0,1690
0,qts,cordis_temporary,Find the name of principal investigators in projects that started in 2014,SELECT T2.full_name FROM projects AS T1 join people as T2 on T1.principal_investigator = T2.unics_id WHERE T1.start_year = 2014,"SELECT p.principal_investigator, p.title
FROM projects p
JOIN people pi ON p.principal_investigator = pi.unics_id
WHERE p.start_year = 2014;",False,True,Shape Mismatch,False,19.312045097351078,1496.0,200.0,1696
0,qts,cordis_temporary,Show the full name of people being investigators in projects that began in 2014,SELECT T2.full_name FROM projects AS T1 join people as T2 on T1.principal_investigator = T2.unics_id WHERE T1.start_year = 2014,"SELECT people.full_name
FROM people
JOIN project_members ON people.unics_id = project_members.member_role
JOIN projects ON project_members.project = projects.unics_id
WHERE project_members.member_role = 'Investigator'
AND EXTRACT(YEAR FROM projects.start_date) = 2014;",False,True,SQL Error: (psycopg2.errors.UndefinedFunction) operator does not exist: integer = text,False,19.478766679763797,1498.0,200.0,1698
0,qts,cordis_temporary,Find projects whose subject area is “Mathematics and Statistics”,SELECT t1.title FROM projects AS T1 join project_subject_areas as psa on T1.unics_id = psa.project join subject_areas as sa on psa.subject_area = sa.code WHERE sa.title = 'Mathematics and Statistics',"SELECT p.unics_id, p.title, p.ec_ref, p.start_date, p.end_date FROM projects p JOIN subject_areas sa ON p.ec_fund_scheme = 'Mathematics and Statistics';",False,True,Shape Mismatch,False,19.36817073822021,1492.0,200.0,1692
0,qts,cordis_temporary,Show the acronym and subject area description of projects with subject area “Mathematics and Statistics”,"SELECT t1.acronym, sa.description FROM projects AS T1 join project_subject_areas as psa on T1.unics_id = psa.project join subject_areas as sa on psa.subject_area = sa.code WHERE sa.title = 'Mathematics and Statistics'","SELECT p.acronym, s.title
FROM projects p
JOIN project_subject_areas ps ON p.unics_id = ps.project
JOIN subject_areas s ON ps.subject_area = s.code
WHERE s.title = 'Mathematics and Statistics';",False,True,Value Mismatch,False,19.39280676841736,1500.0,200.0,1700
0,qts,cordis_temporary,Find all different topics of projects that ended in 2014,SELECT distinct t.title FROM projects AS T1 join project_topics as pt on T1.unics_id = pt.project join topics as t on pt.topic = t.code where t1.end_year = 2014,"SELECT DISTINCT t.topic
FROM topics t
JOIN project_topics pt ON t.code = pt.topic
JOIN projects p ON pt.project = p.unics_id
WHERE p.end_date BETWE0 2014-01-01 AND p.end_date < 2015-01-01;",False,False,"SQL Error: (psycopg2.errors.SyntaxError) syntax error at or near ""BETWE0""",False,19.45749258995056,1493.0,200.0,1693
0,qts,cordis_temporary,Find distinct titles of topics of projects that with end year 2014,SELECT distinct t.title FROM projects AS T1 join project_topics as pt on T1.unics_id = pt.project join topics as t on pt.topic = t.code where t1.end_year = 2014,SELECT DISTINCT title FROM topics WHERE code IN (SELECT topic FROM project_topics WHERE project IN (SELECT unics_id FROM projects WHERE end_year = 2014));,False,True,Match,True,19.32645869255066,1495.0,200.0,1695
0,qts,cordis_temporary,Show the acronym of projects with a member from Greece,Select p.acronym from projects as p join project_members as pm on p.unics_id = pm.project join institutions as i on pm.institution_id = i.unics_id join countries as c on i.country_id = c.unics_id where c.country_name = 'Greece',"SELECT p.acronym
FROM projects p
JOIN project_members pm ON p.unics_id = pm.project
JOIN institutions i ON pm.institution_id = i.unics_id
WHERE i.country_id = (SELECT unics_id FROM countries WHERE country_name = 'Greece');",False,True,Match,True,19.341875314712524,1491.0,200.0,1691
0,qts,cordis_temporary,Show names of institutions from France or Germany,Select i.institutions_name from institutions as i join countries as c on i.country_id = c.unics_id where c.country_name = 'France' or c.country_name = 'Germany',SELECT institutions_name FROM institutions WHERE country_id IN (SELECT unics_id FROM countries WHERE country_name = 'France' OR country_name = 'Germany');,False,True,Match,True,19.420082569122314,1487.0,200.0,1687
0,qts,cordis_temporary,Show names of institutions which are not from France,Select i.institutions_name from institutions as i join countries as c on i.country_id = c.unics_id where c.country_name != 'France',SELECT institutions_name FROM institutions WHERE country_id != (SELECT unics_id FROM countries WHERE country_name = 'France');,False,True,Match,True,19.270564079284668,1488.0,200.0,1688
0,qts,cordis_temporary,Count the projects that started in 2016,Select count(p.unics_id) from projects as p where start_year = 2016,SELECT COUNT(*) FROM projects WHERE start_year = 2016;,False,True,Match,True,19.41909146308899,1490.0,200.0,1690
0,qts,cordis_temporary,Show the title of the project with the highest total cost,Select p.title from projects as p where total_cost = (select max(p2.total_cost) from projects as p2),SELECT title FROM projects ORDER BY total_cost DESC LIMIT 1;,False,True,Match,True,19.41542673110962,1490.0,200.0,1690
0,qts,cordis_temporary,Show the name of members in projects costing less than the average project cost.,SELECT T1.member_name FROM project_members AS T1 JOIN projects AS T2 ON T1.project = T2.unics_id WHERE T2.total_cost < (SELECT AVG(T23.total_cost) FROM projects AS T23),"SELECT p.title AS project_name, m.member_name
FROM projects p
JOIN project_members m ON p.unics_id = m.project
WHERE p.total_cost < (SELECT AVG(total_cost) FROM projects);",False,True,Shape Mismatch,False,19.67897391319275,1495.0,200.0,1695
0,qts,cordis_temporary,Find the id of projects with at least 100 members,select p.unics_id from projects as p join project_members as pm on p.unics_id = pm.project group by p.unics_id having count(p.unics_id) >= 100,SELECT p.unics_id FROM projects p JOIN project_members pm ON p.unics_id = pm.project WHERE (SELECT COUNT(*) FROM project_members WHERE project = p.unics_id) >= 100;,False,True,Timeout (>5s),False,19.402817964553837,1492.0,200.0,1692
0,qts,cordis_temporary,Find the code and title of the funding scheme which funded the highest number of projects.,"select s.code, s.title from funding_schemes as s where s.code = (select s2.code from funding_schemes as s2 join projects as p on s2.code = p.ec_fund_scheme group by s2.code order by count(*) desc LIMIT 1)","SELECT f.code, f.title FROM funding_schemes f JOIN project_members pm ON f.code = pm.ec_fund_scheme WHERE pm.ec_fund_scheme IS NOT NULL GROUP BY f.code, f.title ORDER BY COUNT(pm.project) DESC LIMIT 1;",False,True,SQL Error: (psycopg2.errors.UndefinedColumn) column pm.ec_fund_scheme does not exist,False,19.35892343521118,1498.0,200.0,1698
0,qts,cordis_temporary,Show the total costs of all projects,SELECT sum(total_cost) FROM projects,SELECT SUM(total_cost) AS total_cost_sum FROM projects;,False,True,Match,True,20.610349416732788,1486.0,200.0,1686
0,qts,cordis_temporary,Show me the title of projects which have an end year and a start year after 2006,select title from projects where start_year > 2006 and end_year > 2006,SELECT title FROM projects WHERE end_year > 2006 AND start_year > 2006;,False,True,Match,True,19.536064624786377,1500.0,200.0,1700
0,qts,cordis_temporary,Find the projects which lasted the longest and have an end year and a start year,"select title, end_year - start_year from projects order by end_year - start_year desc limit 1","SELECT projects.unics_id, projects.title, projects.start_year, projects.end_year, projects.total_cost
FROM projects
WHERE projects.start_year IS NOT NULL AND projects.end_year IS NOT NULL
ORDER BY projects.end_year - projects.start_year DESC
LIMIT 1;",False,True,Shape Mismatch,False,19.307780027389526,1496.0,200.0,1696
0,qts,cordis_temporary,Show me topic titles which starts with 'Raw materials',select title from topics where title like 'Raw materials%',SELECT title FROM topics WHERE title LIKE 'Raw materials%';,True,True,Match,True,19.40413761138916,1490.0,200.0,1690
0,qts,cordis_temporary,Show me topic titles which contain the word 'climate',select title from topics where title like '%climate%',SELECT title FROM topics WHERE title LIKE '%climate%';,True,True,Match,True,19.46398520469665,1491.0,200.0,1691
0,qts,cordis_temporary,Show me the number of projects where Thomas Bell was principal investigator,select count(*) from projects as p join people as peep on p.principal_investigator = peep.unics_id where peep.full_name = 'Thomas Bell',SELECT COUNT(*) FROM projects JOIN people ON projects.principal_investigator = people.unics_id WHERE people.full_name = 'Thomas Bell';,False,True,Match,True,19.480095863342285,1492.0,200.0,1692
0,qts,cordis_temporary,Show me the all different names of people,select distinct full_name from people,SELECT DISTINCT full_name FROM people;,True,True,Match,True,19.452566385269165,1487.0,200.0,1687
0,qts,cordis_temporary,Find the acronym of projects which have total costs between 100000 and 200000,select p.acronym from projects as p where p.total_cost between 100000 and 200000,SELECT acronym FROM projects WHERE total_cost BETWEEN 100000 AND 200000;,False,True,Match,True,19.420040369033813,1506.0,200.0,1706
0,qts,cordis_temporary,Show the title of projects with costs higher than 1000000,select p.title from projects as p where p.total_cost > 1000000,SELECT title FROM projects WHERE total_cost > 1000000;,False,True,Match,True,19.47658681869507,1496.0,200.0,1696
0,qts,cordis_temporary,Show the title of projects with costs higher than a million,select p.title from projects as p where p.total_cost > 1000000,SELECT title FROM projects WHERE total_cost > 1000000;,False,True,Match,True,19.50240540504456,1490.0,200.0,1690
0,qts,cordis_temporary,Show the project title and member name where the member has a partner role ,"select title, member_name from projects as p join project_members as pm on p.unics_id = pm.project join project_member_roles as pmr on pm.member_role = pmr.code where pmr.code = 'partner'","SELECT p.title, pm.member_name
FROM projects p
JOIN project_members pm ON p.unics_id = pm.project
JOIN project_member_roles pmr ON pm.member_role = pmr.code
WHERE pmr.description = 'Partner';",False,True,Match,True,19.506766080856323,1494.0,200.0,1694
0,qts,cordis_temporary,What different research domains do exist?,select distinct description from erc_research_domains,SELECT DISTINCT erc_research_domains.description FROM erc_research_domains;,False,True,Match,True,19.42878746986389,1486.0,200.0,1686
0,qts,cordis_temporary,Show me the country name of all institutes.,select c.country_name from countries as c join institutions as i on c.unics_id = i.country_id,SELECT institutions.institutions_name FROM institutions;,False,True,Shape Mismatch,False,19.35593271255493,1489.0,200.0,1689
0,qts,cordis_temporary,Show me the country of all institutes.,select c.country_name from countries as c join institutions as i on c.unics_id = i.country_id,"SELECT institutions.country_id, countries.country_name FROM institutions JOIN countries ON institutions.country_id = countries.unics_id;",False,True,Shape Mismatch,False,19.20667004585266,1488.0,200.0,1688
0,qts,cordis_temporary,What is the country code 2 and country code 3 for Andorra?,"select country_code2, country_code3 from countries where country_name = 'Andorra'","SELECT country_code2, country_code3 FROM countries WHERE country_name = 'Andorra';",True,True,Match,True,19.410818576812744,1496.0,200.0,1696
0,qts,cordis_temporary,Find the code of the funding scheme for Framework Partnership Agreement,select code from funding_schemes where title = 'Framework Partnership Agreement',SELECT code FROM funding_schemes WHERE title = 'Framework Partnership Agreement';,True,True,Match,True,19.48985981941223,1495.0,200.0,1695
0,qts,cordis_temporary,Show me the full title of the program which is called 'Transport' in short.,select title from programmes where short_name = 'Transport',SELECT title FROM programmes WHERE short_name = 'Transport';,True,True,Match,True,20.699541568756104,1496.0,200.0,1696
0,qts,cordis_temporary,Find member name and role code of project members in project with acronym GTBB,"select pm.member_name, pr.code from project_members as pm join projects as p on pm.project = p.unics_id join project_member_roles as pr on pm.member_role = pr.code where p.acronym = 'GTBB'","SELECT member_name, member_role
FROM project_members
JOIN projects ON project_members.project = projects.unics_id
WHERE projects.acronym = 'GTBB';",False,True,Match,True,19.425206661224365,1496.0,200.0,1696
0,qts,cordis_temporary,Find member name and role code of project members in project GTBB,"select pm.member_name, pr.code from project_members as pm join projects as p on pm.project = p.unics_id join project_member_roles as pr on pm.member_role = pr.code where p.acronym = 'GTBB'","SELECT member_name, member_role
FROM project_members
WHERE project = (SELECT unics_id FROM projects WHERE acronym = 'GTBB');",False,True,Match,True,19.341927766799927,1492.0,200.0,1692
0,qts,cordis_temporary,Show titles of programmes which have FP7 as parent program,select title from programmes where parent = 'FP7',SELECT title FROM programmes WHERE parent = 'FP7';,True,True,Match,True,19.346365213394165,1492.0,200.0,1692
0,qts,cordis_temporary,Show titles of programmes which have program with code FP7 as parent program,select title from programmes where parent = 'FP7',SELECT title FROM programmes WHERE code = 'FP7';,False,True,Shape Mismatch,False,19.551904439926147,1495.0,200.0,1695
0,qts,cordis_temporary,Get panel descriptions from research domain Life Sciences,select p.description from erc_panels as p join erc_research_domains as erd on p.part_of = erd.code where erd.description = 'Life Sciences',"SELECT erc_panels.description
FROM erc_panels
JOIN erc_research_domains ON erc_panels.part_of = erc_research_domains.code
WHERE erc_research_domains.description LIKE '%Life Sciences%';",False,True,Match,True,19.29899573326111,1488.0,200.0,1688
0,qts,cordis_temporary,Get panel descriptions from research domain life sciences,select p.description from erc_panels as p join erc_research_domains as erd on p.part_of = erd.code where erd.description = 'Life Sciences',"SELECT erc_panels.description
FROM erc_panels
JOIN erc_research_domains ON erc_panels.part_of = erc_research_domains.code
WHERE erc_research_domains.description LIKE '%life sciences%';",False,True,Shape Mismatch,False,19.18460464477539,1488.0,200.0,1688
0,qts,cordis_temporary,Find project members of type Research Organisations,select member_name from project_members as mb join activity_types as a on a.code = mb.activity_type where a.description = 'Research Organisations',"SELECT p.unics_id, p.title, p.ec_ref, p.principal_investigator
FROM projects p
JOIN project_members pm ON p.unics_id = pm.project
JOIN institutions i ON pm.institution_id = i.unics_id
WHERE pm.member_role = 'Research Organisations';",False,True,Shape Mismatch,False,19.272571325302124,1488.0,200.0,1688
0,qts,cordis_temporary,Get names of project members who's activity type description is Research Organisations,select member_name from project_members as mb join activity_types as a on a.code = mb.activity_type where a.description = 'Research Organisations',SELECT member_name FROM project_members WHERE activity_type = 'Research Organisations';,False,True,Shape Mismatch,False,19.325416564941406,1495.0,200.0,1695
0,qts,cordis_temporary,What is the objective of DEEPCARBON?,select objective from projects where acronym = 'DEEPCARBON',SELECT title FROM projects WHERE acronym = 'DEEPCARBON';,False,True,Value Mismatch,False,19.46484613418579,1491.0,200.0,1691
0,qts,cordis_temporary,What is the objective of the project with acronym DEEPCARBON?,select objective from projects where acronym = 'DEEPCARBON',SELECT title FROM projects WHERE acronym = 'DEEPCARBON';,False,True,Value Mismatch,False,19.40122151374817,1497.0,200.0,1697
0,qts,cordis_temporary,Get the title of projects having the term 'carbon capturing' in it's objective.,select title from projects where objective like '%carbon capturing%',SELECT title FROM projects WHERE objective LIKE '%carbon capturing%';,True,True,Timeout (>5s),False,19.318833112716675,1499.0,200.0,1699
0,qts,cordis_temporary,How many projects have an objective which contains 'carbon capturing'?,select count(*) from projects where objective like '%carbon capturing%',SELECT COUNT(*) FROM projects WHERE objective LIKE '%carbon capturing%';,True,True,Match,True,19.392218351364136,1494.0,200.0,1694
0,qts,cordis_temporary,Show all names of institutions from France except institutions from the territorial region of Paris,select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id where country_name = 'France' except select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id join eu_territorial_units as etu on i.geocode_regions_3 = etu.geocode_regions where country_name = 'France' and etu.description = 'Paris',SELECT institutions_name FROM institutions WHERE country_id = (SELECT unics_id FROM countries WHERE country_name = 'France') AND geocode_regions_3 NOT LIKE '010';,False,True,Shape Mismatch,False,19.550575971603397,1494.0,200.0,1694
0,qts,cordis_temporary,Show institutions from France except the ones from Paris,select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id where country_name = 'France' except select i.institutions_name from institutions as i join countries as c on c.unics_id = i.country_id join eu_territorial_units as etu on i.geocode_regions_3 = etu.geocode_regions where country_name = 'France' and etu.description = 'Paris',SELECT * FROM institutions WHERE country_id = (SELECT unics_id FROM countries WHERE country_name = 'France');,False,True,Shape Mismatch,False,19.535544395446777,1488.0,200.0,1688
0,qts,cordis_temporary,Which institutions have never been project coordinators,SELECT distinct member_name from project_members WHERE member_name NOT in (SELECT member_name from project_members where member_role = 'coordinator'),"WITH CoordinatorInstitutions AS (
  SELECT DISTINCT institutions.unics_id
  FROM project_members
  JOIN project_erc_panels ON project_members.project = project_erc_panels.project
  JOIN erc_panels ON project_erc_panels.panel = erc_panels.code
  JOIN institutions ON project_members.institution_id = institutions.unics_id
)
SELECT DISTINCT institutions.unics_id, institutions.institutions_name
FROM institutions
WHERE institutions.unics_id NOT IN (SELECT unics_id FROM CoordinatorInstitutions);",False,True,Shape Mismatch,False,19.67700242996216,1487.0,200.0,1687
0,qts,cordis_temporary,Show all of the instituions that have never coordinated a project,SELECT distinct member_name from project_members WHERE member_name NOT in (SELECT member_name from project_members where member_role = 'coordinator'),"WITH coordinated_institutions AS (
  SELECT DISTINCT institutions.unics_id
  FROM project_members
  JOIN project_erc_panels ON project_members.project = project_erc_panels.project
  JOIN erc_panels ON project_erc_panels.panel = erc_panels.code
  JOIN institutions ON project_members.institution_id = institutions.unics_id
)
SELECT DISTINCT institutions.unics_id, institutions.institutions_name
FROM institutions
WHERE institutions.unics_id NOT IN (SELECT unics_id FROM coordinated_institutions);",False,True,Shape Mismatch,False,19.518089771270752,1493.0,200.0,1693
0,qts,cordis_temporary,Show all of the names of people who have worked on multiple projects,"SELECT t1.full_name, count(p.title) FROM people as t1 join projects as p on t1.unics_id = p.principal_investigator group by t1.full_name HAVING count(p.title) > 1","SELECT p.principal_investigator, COUNT(pm.project) AS num_projects
FROM projects p
JOIN project_members pm ON p.unics_id = pm.project
GROUP BY p.principal_investigator
HAVING COUNT(pm.project) > 1;",False,True,Shape Mismatch,False,19.409144401550293,1492.0,200.0,1692
0,qts,cordis_temporary,Which people have worked on more than one project,"SELECT t1.full_name, count(p.title) FROM people as t1 join projects as p on t1.unics_id = p.principal_investigator group by t1.full_name HAVING count(p.title) > 1","SELECT p.principal_investigator, COUNT(pm.project) AS project_count
FROM projects p
JOIN project_members pm ON p.unics_id = pm.project
GROUP BY p.principal_investigator
HAVING COUNT(pm.project) > 1;",False,True,Shape Mismatch,False,19.498491525650024,1488.0,200.0,1688
0,qts,cordis_temporary,What is the title of the subject area that has been granted the most funding,"SELECT t1.title, MAX(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MAX(t3.ec_max_contribution) DESC LIMIT 1","SELECT subject_areas.title, SUM(projects.total_cost) AS total_funding
FROM subject_areas
JOIN project_subject_areas ON subject_areas.code = project_subject_areas.subject_area
JOIN projects ON project_subject_areas.project = projects.unics_id
GROUP BY subject_areas.title
ORDER BY total_funding DESC
LIMIT 1;",False,True,Value Mismatch,False,19.46927046775818,1495.0,200.0,1695
0,qts,cordis_temporary,Which subject area has recieved the highest funding contribution?,"SELECT t1.title, MAX(t3.ec_max_contribution) from subject_areas as t1 join project_subject_areas as t2 on t1.code = t2.subject_area join projects as t3 on t2.project = t3.unics_id  group by t1.title order by  MAX(t3.ec_max_contribution) DESC LIMIT 1","SELECT subject_areas.title, SUM(project_members.ec_contribution) AS total_funding
FROM project_members
JOIN project_subject_areas ON project_subject_areas.project = project_members.project
JOIN subject_areas ON subject_areas.code = project_subject_areas.subject_area
GROUP BY subject_areas.title
ORDER BY total_funding DESC
LIMIT 1;",False,True,Value Mismatch,False,19.198612451553345,1491.0,200.0,1691
